scenario,sf,workers,strategy,query_id,distributed_elapsed_sec,baseline_elapsed_sec,speedup,speedup_class
SF10_N5_D2,10,5,D2,Q004,5.68,12.679,2.2322183098591553,Citus mai rapid
SF10_N5_D2,10,5,D2,Q005,3.237,29.054,8.97559468643806,Citus mai rapid
SF10_N5_D2,10,5,D2,Q006,59.269,114.241,1.9275000421805666,Citus mai rapid
SF10_N5_D2,10,5,D2,Q007,0.353,1.416,4.0113314447592066,Citus mai rapid
SF10_N5_D2,10,5,D2,Q008,3.2,36.293,11.341562499999998,Citus mai rapid
SF10_N5_D2,10,5,D2,Q009,0.902,2.814,3.1197339246119733,Citus mai rapid
SF10_N5_D2,10,5,D2,Q010,1.887,1.232,0.6528881822999469,Citus mai lent
SF10_N5_D2,10,5,D2,Q011,2.512,8.14,3.2404458598726116,Citus mai rapid
SF10_N5_D2,10,5,D2,Q012,2.384,5.473,2.2957214765100673,Citus mai rapid
SF10_N5_D2,10,5,D2,Q014,0.611,1.356,2.219312602291326,Citus mai rapid
SF10_N5_D2,10,5,D2,Q015,0.464,0.976,2.103448275862069,Citus mai rapid
SF10_N5_D2,10,5,D2,Q016,5.364,74.557,13.899515287099181,Citus mai rapid
SF10_N5_D2,10,5,D2,Q017,3.833,20.213,5.273415079572136,Citus mai rapid
SF10_N5_D2,10,5,D2,Q018,10.158,19.686,1.9379799173065566,Citus mai rapid
SF10_N5_D2,10,5,D2,Q019,0.271,10.85,40.03690036900369,Citus mai rapid
SF10_N5_D2,10,5,D2,Q020,3.377,2.44,0.7225347941960321,Citus mai lent
SF10_N5_D2,10,5,D2,Q021,3.159,13.512,4.277302943969611,Citus mai rapid
SF10_N5_D2,10,5,D2,Q022,3.145,13.058,4.151987281399046,Citus mai rapid
SF10_N5_D2,10,5,D2,Q023,16.434,83.746,5.095898746501155,Citus mai rapid
SF10_N5_D2,10,5,D2,Q025,4.193,33.951,8.097066539470546,Citus mai rapid
SF10_N5_D2,10,5,D2,Q026,2.308,6.453,2.795927209705373,Citus mai rapid
SF10_N5_D2,10,5,D2,Q027,1.086,5.613,5.168508287292818,Citus mai rapid
SF10_N5_D2,10,5,D2,Q028,1949.428,2.517,0.001291147967506366,Citus mai lent
SF10_N5_D2,10,5,D2,Q029,1.172,6.462,5.513651877133106,Citus mai rapid
SF10_N5_D2,10,5,D2,Q030,6.258,25.758,4.11601150527325,Citus mai rapid
SF10_N5_D2,10,5,D2,Q031,90.859,22.101,0.24324502801043377,Citus mai lent
SF10_N5_D2,10,5,D2,Q032,2.592,6.982,2.693672839506173,Citus mai rapid
SF10_N5_D2,10,5,D2,Q033,23.662,64.335,2.7189164060518975,Citus mai rapid
SF10_N5_D2,10,5,D2,Q034,18.992,23.185,1.2207771693344565,Citus mai rapid
SF10_N5_D2,10,5,D2,Q035,2.298,8.286,3.6057441253263707,Citus mai rapid
SF10_N5_D2,10,5,D2,Q036,2.916,27.746,9.515089163237311,Citus mai rapid
SF10_N5_D2,10,5,D2,Q037,5.337,14.301,2.679595278246206,Citus mai rapid
SF10_N5_D2,10,5,D2,Q038,3.402,22.293,6.552910052910052,Citus mai rapid
SF10_N5_D2,10,5,D2,Q039,2.716,19.483,7.17341678939617,Citus mai rapid
SF10_N5_D2,10,5,D2,Q041,6.998,6.9,0.9859959988568162,Citus mai lent
SF10_N5_D2,10,5,D2,Q042,9.29,11.448,1.232292787944026,Citus mai rapid
SF10_N5_D2,10,5,D2,Q043,2.629,11.227,4.2704450361354125,Citus mai rapid
SF10_N5_D2,10,5,D2,Q044,8.799,25.72,2.9230594385725652,Citus mai rapid
SF10_N5_D2,10,5,D2,Q045,87.378,32.64,0.37354940602897757,Citus mai lent
SF10_N5_D2,10,5,D2,Q046,7.942,6.101,0.7681944094686477,Citus mai lent
SF10_N5_D2,10,5,D2,Q047,15.449,24.671,1.5969318402485597,Citus mai rapid
SF10_N5_D2,10,5,D2,Q048,3.82,8.454,2.2130890052356023,Citus mai rapid
SF10_N5_D2,10,5,D2,Q049,3.017,8.067,2.6738481935697713,Citus mai rapid
SF10_N5_D2,10,5,D2,Q052,812.088,5.593,0.0068871846400882664,Citus mai lent
SF10_N5_D2,10,5,D2,Q053,809.793,3.948,0.00487531998918242,Citus mai lent
SF10_N5_D2,10,5,D2,Q054,5.167,10.423,2.017224695180956,Citus mai rapid
SF10_N5_D2,10,5,D2,Q055,10.102,26.46,2.619283310235597,Citus mai rapid
SF10_N5_D2,10,5,D2,Q056,10.32,17.516,1.6972868217054262,Citus mai rapid
SF10_N5_D2,10,5,D2,Q057,26.652,6.109,0.22921356746210414,Citus mai lent
SF10_N5_D2,10,5,D2,Q058,30.636,10.566,0.3448883666274971,Citus mai lent
SF10_N5_D2,10,5,D2,Q059,29.498,8.946,0.3032747982914096,Citus mai lent
SF10_N5_D2,10,5,D2,Q060,51.232,1.174,0.022915365396627106,Citus mai lent
SF10_N5_D2,10,5,D2,Q062,2.462,17.122,6.95450852965069,Citus mai rapid
SF10_N5_D2,10,5,D2,Q063,0.817,7.527,9.212974296205632,Citus mai rapid
SF10_N5_D2,10,5,D2,Q066,3.091,13.022,4.21287609187965,Citus mai rapid
SF10_N5_D2,10,5,D2,Q067,30.732,14.099,0.45877261486398546,Citus mai lent
SF10_N5_D2,10,5,D2,Q070,3.4,8.965,2.636764705882353,Citus mai rapid
SF10_N5_D2,10,5,D2,Q071,3.077,10.012,3.253818654533637,Citus mai rapid
SF10_N5_D2,10,5,D2,Q072,1.638,7.62,4.652014652014652,Citus mai rapid
SF10_N5_D2,10,5,D2,Q073,3.451,6.326,1.833091857432628,Citus mai rapid
SF10_N5_D2,10,5,D2,Q074,2.061,6.469,3.138767588549248,Citus mai rapid
SF10_N5_D2,10,5,D2,Q075,24.858,15.166,0.6101053986644138,Citus mai lent
SF10_N5_D2,10,5,D2,Q076,7.005,19.337,2.7604568165596004,Citus mai rapid
SF10_N5_D2,10,5,D2,Q077,3.862,17.383,4.5010357327809425,Citus mai rapid
SF10_N5_D2,10,5,D2,Q078,4.519,15.348,3.396326620933835,Citus mai rapid
SF10_N5_D2,10,5,D2,Q079,8.092,17.057,2.107884330202669,Citus mai rapid
SF10_N5_D2,10,5,D2,Q080,0.207,0.189,0.9130434782608696,Citus mai lent
SF10_N5_D2,10,5,D2,Q081,0.414,0.594,1.434782608695652,Citus mai rapid
SF10_N5_D2,10,5,D2,Q082,1.756,7.335,4.177107061503417,Citus mai rapid
SF10_N5_D2,10,5,D2,Q083,0.964,4.457,4.623443983402489,Citus mai rapid
SF10_N5_D2,10,5,D2,Q084,0.354,1.517,4.285310734463277,Citus mai rapid
SF10_N5_D2,10,5,D2,Q085,0.499,1.753,3.513026052104208,Citus mai rapid
SF10_N5_D2,10,5,D2,Q086,3.891,18.654,4.79414032382421,Citus mai rapid
SF10_N5_D2,10,5,D2,Q087,1.378,6.064,4.400580551523948,Citus mai rapid
SF10_N5_D2,10,5,D2,Q088,1.588,7.18,4.521410579345088,Citus mai rapid
SF10_N5_D2,10,5,D2,Q089,1.107,6.41,5.790424570912376,Citus mai rapid
SF10_N5_D2,10,5,D2,Q090,1.611,4.898,3.0403476101800124,Citus mai rapid
SF10_N5_D2,10,5,D2,Q091,0.255,0.49,1.9215686274509802,Citus mai rapid
SF10_N5_D2,10,5,D2,Q092,15.118,23.675,1.566014023018918,Citus mai rapid
SF10_N5_D2,10,5,D2,Q093,15.253,21.924,1.43735658558972,Citus mai rapid
SF10_N5_D2,10,5,D2,Q094,0.909,2.018,2.2200220022002197,Citus mai rapid
SF10_N5_D2,10,5,D2,Q095,0.754,1.621,2.149867374005305,Citus mai rapid
SF10_N5_D2,10,5,D2,Q096,1.598,1.596,0.9987484355444305,Citus mai lent
SF10_N5_D2,10,5,D2,Q097,1.588,11.08,6.977329974811083,Citus mai rapid
SF10_N5_D2,10,5,D2,Q098,1.307,8.878,6.7926549349655705,Citus mai rapid
SF10_N5_D2,10,5,D2,Q099,450.497,399.5,0.8867983582576576,Citus mai lent
SF10_N5_D2,10,5,D2,Q100,0.601,2.433,4.048252911813644,Citus mai rapid
SF10_N5_D2,10,5,D2,Q102,3.089,4.543,1.4707024927160894,Citus mai rapid
SF10_N5_D2,10,5,D2,Q104,4.654,9.989,2.1463257412978085,Citus mai rapid
SF10_N5_D2,10,5,D2,Q105,9.993,5.737,0.574101871309917,Citus mai lent
SF10_N5_D2,10,5,D2,Q106,9.953,8.75,0.8791319200241133,Citus mai lent
SF10_N5_D2,10,5,D2,Q107,9.385,16.982,1.8094832179009057,Citus mai rapid
SF10_N5_D2,10,5,D2,Q108,10.168,16.485,1.6212627852084973,Citus mai rapid
SF10_N5_D2,10,5,D2,Q109,3.304,8.103,2.4524818401937045,Citus mai rapid
SF10_N5_D2,10,5,D2,Q111,7.407,9.091,1.2273525043877411,Citus mai rapid
SF10_N5_D2,10,5,D2,Q112,2.273,8.363,3.6792784865816097,Citus mai rapid
SF10_N5_D2,10,5,D2,Q113,3.539,8.179,2.3111048318734104,Citus mai rapid
SF10_N5_D2,10,5,D2,Q114,0.603,2.098,3.4792703150912105,Citus mai rapid
SF10_N5_D2,10,5,D2,Q115,5.829,96.421,16.54160233316178,Citus mai rapid
SF10_N5_D2,10,5,D2,Q116,2.32,23.257,10.024568965517243,Citus mai rapid
SF10_N5_D2,10,5,D2,Q117,2.269,16.396,7.226090788893786,Citus mai rapid
SF10_N5_D2,10,5,D2,Q118,1.985,18.376,9.257430730478589,Citus mai rapid
SF10_N5_D2,10,5,D2,Q120,1.092,1.391,1.2738095238095237,Citus mai rapid
SF10_N5_D2,10,5,D2,Q122,43.468,18.782,0.4320879727615717,Citus mai lent
SF10_N5_D2,10,5,D2,Q123,6.796,25.753,3.789434961742201,Citus mai rapid
SF10_N5_D2,10,5,D2,Q126,22.538,13.97,0.6198420445469873,Citus mai lent
SF10_N5_D2,10,5,D2,Q127,17.594,11.678,0.6637490053427305,Citus mai lent
SF10_N5_D2,10,5,D2,Q128,1.236,30.742,24.872168284789645,Citus mai rapid
SF10_N5_D2,10,5,D2,Q129,1.236,5.759,4.659385113268609,Citus mai rapid
SF10_N5_D2,10,5,D2,Q130,1.143,3.21,2.8083989501312336,Citus mai rapid
SF10_N5_D2,10,5,D2,Q131,4.112,4.276,1.0398832684824901,Citus mai rapid
SF10_N5_D2,10,5,D2,Q133,9.503,33.147,3.4880564032410817,Citus mai rapid
SF10_N5_D2,10,5,D2,Q134,27.217,59.882,2.2001690120145496,Citus mai rapid
SF10_N5_D2,10,5,D2,Q135,1.01,0.785,0.7772277227722773,Citus mai lent
SF10_N5_D2,10,5,D2,Q136,7.211,18.761,2.601719595063098,Citus mai rapid
SF10_N5_D2,10,5,D2,Q137,7.033,14.967,2.1281103369827954,Citus mai rapid
SF10_N5_D2,10,5,D2,Q138,1.37,6.29,4.591240875912408,Citus mai rapid
SF10_N5_D2,10,5,D2,Q139,1.288,8.16,6.3354037267080745,Citus mai rapid
SF10_N5_D2,10,5,D2,Q140,1.421,8.204,5.773399014778326,Citus mai rapid
SF10_N5_D2,10,5,D2,Q141,1.364,4.384,3.2140762463343107,Citus mai rapid
SF10_N5_D2,10,5,D2,Q142,1.956,0.449,0.22955010224948877,Citus mai lent
SF10_N5_D2,10,5,D2,Q143,0.958,3.502,3.6555323590814197,Citus mai rapid
SF10_N5_D2,10,5,D2,Q144,1.523,4.638,3.045305318450427,Citus mai rapid
SF10_N5_D2,10,5,D2,Q145,1.438,4.68,3.25452016689847,Citus mai rapid
SF10_N5_D2,10,5,D2,Q146,1.108,5.354,4.832129963898916,Citus mai rapid
SF10_N5_D2,10,5,D2,Q147,0.969,5.032,5.192982456140351,Citus mai rapid
SF10_N5_D2,10,5,D2,Q148,2.722,14.682,5.393828067597355,Citus mai rapid
SF10_N5_D2,10,5,D2,Q149,2.456,13.447,5.475162866449511,Citus mai rapid
SF10_N5_D2,10,5,D2,Q150,1.332,6.956,5.222222222222222,Citus mai rapid
SF10_N5_D2,10,5,D2,Q151,24.34,19.989,0.821240755957272,Citus mai lent
SF10_N5_D2,10,5,D2,Q152,6.8,20.553,3.0225000000000004,Citus mai rapid
SF10_N5_D2,10,5,D2,Q153,362.283,34.928,0.09641081695801347,Citus mai lent
SF10_N5_D2,10,5,D2,Q154,390.76,35.174,0.09001433104719009,Citus mai lent
SF10_N5_D2,10,5,D2,Q155,23.667,26.747,1.1301390121265897,Citus mai rapid
SF10_N5_D2,10,5,D2,Q156,4.994,12.187,2.4403283940728873,Citus mai rapid
SF10_N5_D2,10,5,D2,Q157,4.788,14.907,3.113408521303258,Citus mai rapid
SF10_N5_D2,10,5,D2,Q158,28.252,17.292,0.6120628628061731,Citus mai lent
SF10_N5_D2,10,5,D2,Q159,27.406,15.244,0.5562285630883749,Citus mai lent
SF10_N5_D2,10,5,D2,Q161,3.213,6.532,2.032990974167445,Citus mai rapid
SF10_N5_D2,10,5,D2,Q162,2.692,1.862,0.6916790490341753,Citus mai lent
SF10_N5_D2,10,5,D2,Q163,0.795,1.953,2.456603773584906,Citus mai rapid
SF10_N5_D2,10,5,D2,Q164,3.602,8.984,2.4941699056079956,Citus mai rapid
SF10_N5_D2,10,5,D2,Q165,3.06,9.136,2.9856209150326793,Citus mai rapid
SF10_N5_D2,10,5,D2,Q166,3.04,9.564,3.1460526315789474,Citus mai rapid
SF10_N5_D2,10,5,D2,Q167,4.779,15.213,3.18330194601381,Citus mai rapid
SF10_N5_D2,10,5,D2,Q168,4.632,15.26,3.2944732297063903,Citus mai rapid
SF10_N5_D2,10,5,D2,Q169,4.585,15.587,3.399563794983642,Citus mai rapid
SF10_N5_D2,10,5,D2,Q170,6.144,16.398,2.6689453125,Citus mai rapid
SF10_N5_D2,10,5,D2,Q171,6.157,15.84,2.572681500730875,Citus mai rapid
SF10_N5_D2,10,5,D2,Q172,0.862,1.628,1.888631090487239,Citus mai rapid
SF10_N5_D2,10,5,D2,Q173,0.822,1.544,1.8783454987834551,Citus mai rapid
SF10_N5_D2,10,5,D2,Q174,0.838,1.666,1.9880668257756564,Citus mai rapid
SF10_N5_D2,10,5,D2,Q175,1.507,5.908,3.9203715992037167,Citus mai rapid
SF10_N5_D2,10,5,D2,Q176,1.276,5.334,4.1802507836990594,Citus mai rapid
SF10_N5_D2,10,5,D2,Q177,1.299,5.167,3.9776751347190147,Citus mai rapid
SF10_N5_D2,10,5,D2,Q178,2.316,5.585,2.411485319516408,Citus mai rapid
SF10_N5_D2,10,5,D2,Q179,2.249,7.835,3.48377056469542,Citus mai rapid
SF10_N5_D2,10,5,D2,Q180,2.328,8.167,3.5081615120274914,Citus mai rapid
SF10_N5_D2,10,5,D2,Q181,2.229,4.304,1.9309107222969941,Citus mai rapid
SF10_N5_D2,10,5,D2,Q182,1.134,6.565,5.789241622574957,Citus mai rapid
SF10_N5_D2,10,5,D2,Q183,50.013,11.456,0.22906044428448602,Citus mai lent
SF10_N5_D2,10,5,D2,Q184,48.996,12.501,0.25514327700220424,Citus mai lent
SF10_N5_D2,10,5,D2,Q185,1.332,6.147,4.614864864864865,Citus mai rapid
SF10_N5_D2,10,5,D2,Q186,7.584,22.126,2.917457805907173,Citus mai rapid
SF10_N5_D2,10,5,D2,Q187,1.357,6.826,5.030213706705969,Citus mai rapid
SF10_N5_D2,10,5,D2,Q188,0.456,3.52,7.719298245614035,Citus mai rapid
SF10_N5_D2,10,5,D2,Q189,1.833,14.216,7.7555919258046915,Citus mai rapid
SF10_N5_D2,10,5,D2,Q190,1.749,14.855,8.49342481417953,Citus mai rapid
SF10_N5_D2,10,5,D2,Q191,1.637,10.621,6.488087965791081,Citus mai rapid
SF10_N5_D2,10,5,D2,Q192,4.944,20.824,4.211974110032362,Citus mai rapid
SF10_N5_D2,10,5,D2,Q193,4.416,22.706,5.141757246376811,Citus mai rapid
SF10_N5_D2,10,5,D2,Q194,0.964,4.893,5.075726141078838,Citus mai rapid
SF10_N5_D2,10,5,D2,Q195,0.904,3.864,4.27433628318584,Citus mai rapid
SF10_N5_D2,10,5,D2,Q196,0.916,3.879,4.23471615720524,Citus mai rapid
SF10_N5_D2,10,5,D2,Q199,0.465,0.644,1.3849462365591398,Citus mai rapid
SF10_N5_D2,10,5,D2,Q200,1.479,2.396,1.6200135226504393,Citus mai rapid
SF10_N5_D2,10,5,D2,Q201,0.651,1.485,2.28110599078341,Citus mai rapid
SF10_N5_D2,10,5,D2,Q202,0.658,1.459,2.217325227963526,Citus mai rapid
SF10_N5_D2,10,5,D2,Q203,2.448,6.259,2.556781045751634,Citus mai rapid
SF10_N5_D2,10,5,D2,Q204,0.33,0.875,2.6515151515151514,Citus mai rapid
SF10_N5_D2,10,5,D2,Q205,0.274,0.904,3.2992700729927007,Citus mai rapid
SF10_N5_D2,10,5,D2,Q206,0.41,1.358,3.31219512195122,Citus mai rapid
SF10_N5_D2,10,5,D2,Q207,0.415,1.353,3.2602409638554217,Citus mai rapid
SF10_N5_D2,10,5,D2,Q208,5.631,27.662,4.9124489433493155,Citus mai rapid
SF10_N5_D2,10,5,D2,Q209,2.463,6.115,2.4827446203816486,Citus mai rapid
SF10_N5_D2,10,5,D2,Q210,2.292,5.346,2.3324607329842935,Citus mai rapid
SF10_N5_D2,10,5,D2,Q211,2.194,5.884,2.6818596171376483,Citus mai rapid
SF10_N5_D2,10,5,D2,Q212,5.561,16.017,2.8802373673799675,Citus mai rapid
SF10_N5_D2,10,5,D2,Q213,10.514,17.013,1.6181282100057068,Citus mai rapid
SF10_N5_D2,10,5,D2,Q214,10.735,17.412,1.6219841639496972,Citus mai rapid
SF10_N5_D2,10,5,D2,Q215,10.687,18.382,1.7200336857864698,Citus mai rapid
SF10_N5_D2,10,5,D2,Q216,3.648,5.812,1.593201754385965,Citus mai rapid
SF10_N5_D2,10,5,D2,Q217,4.156,12.682,3.051491819056786,Citus mai rapid
SF10_N5_D2,10,5,D2,Q218,4.195,9.727,2.3187127532777114,Citus mai rapid
SF10_N5_D2,10,5,D2,Q219,7.252,13.939,1.9220904578047435,Citus mai rapid
SF10_N5_D2,10,5,D2,Q220,13.485,18.762,1.3913236929922137,Citus mai rapid
SF10_N5_D2,10,5,D2,Q221,13.57,18.101,1.3338983050847457,Citus mai rapid
SF10_N5_D2,10,5,D2,Q222,13.317,20.774,1.559960952166404,Citus mai rapid
SF10_N5_D2,10,5,D2,Q223,2.952,16.524,5.597560975609756,Citus mai rapid
SF10_N5_D2,10,5,D2,Q224,3.075,17.352,5.642926829268292,Citus mai rapid
SF10_N5_D2,10,5,D2,Q225,3.968,9.651,2.4322076612903225,Citus mai rapid
SF10_N5_D2,10,5,D2,Q226,3.908,5.197,1.3298362333674514,Citus mai rapid
SF10_N5_D2,10,5,D2,Q227,6.217,6.742,1.0844458742158598,Citus mai rapid
SF10_N5_D2,10,5,D2,Q228,6.049,6.26,1.0348817986444039,Citus mai rapid
SF10_N5_D2,10,5,D2,Q229,2.159,9.946,4.606762389995368,Citus mai rapid
SF10_N5_D2,10,5,D2,Q230,1.973,10.041,5.089204257475925,Citus mai rapid
SF10_N5_D2,10,5,D2,Q231,1.671,9.028,5.402752842609217,Citus mai rapid
SF10_N5_D2,10,5,D2,Q232,1.656,9.182,5.544685990338165,Citus mai rapid
SF10_N5_D2,10,5,D2,Q234,15.234,39.784,2.611526847840357,Citus mai rapid
SF10_N5_D2,10,5,D2,Q236,6.021,18.263,3.0332170735758184,Citus mai rapid
SF10_N5_D2,10,5,D2,Q239,1.572,9.027,5.74236641221374,Citus mai rapid
SF10_N5_D2,10,5,D2,Q240,7.587,17.475,2.3032819296164493,Citus mai rapid
SF10_N5_D2,10,5,D2,Q241,12.95,20.256,1.5641698841698843,Citus mai rapid
SF10_N5_D2,10,5,D2,Q242,13.816,63.084,4.566010422698321,Citus mai rapid
SF10_N5_D2,10,5,D2,Q243,8.674,7.448,0.858658058565829,Citus mai lent
SF10_N5_D2,10,5,D2,Q244,2.503,9.363,3.740711146624051,Citus mai rapid
SF10_N5_D2,10,5,D2,Q245,2.72,9.252,3.401470588235294,Citus mai rapid
SF10_N5_D2,10,5,D2,Q246,3.357,12.588,3.749776586237712,Citus mai rapid
SF50_N2_D1,50,2,D1,Q001,24.039,1352.876,56.2783809642664,Citus mai rapid
SF50_N2_D1,50,2,D1,Q002,11.571,1407.395,121.63123325555267,Citus mai rapid
SF50_N2_D1,50,2,D1,Q003,72.47,1463.485,20.194356285359458,Citus mai rapid
SF50_N2_D1,50,2,D1,Q004,25.872,438.243,16.93889146567718,Citus mai rapid
SF50_N2_D1,50,2,D1,Q005,54.805,1546.148,28.211805492199616,Citus mai rapid
SF50_N2_D1,50,2,D1,Q006,20.963,148.186,7.068930973620188,Citus mai rapid
SF50_N2_D1,50,2,D1,Q007,1.594,107.916,67.70138017565871,Citus mai rapid
SF50_N2_D1,50,2,D1,Q008,20.608,217.808,10.569099378881987,Citus mai rapid
SF50_N2_D1,50,2,D1,Q009,4.037,315.57,78.16943274708942,Citus mai rapid
SF50_N2_D1,50,2,D1,Q010,2.026,9.73,4.802566633761106,Citus mai rapid
SF50_N2_D1,50,2,D1,Q011,21.466,1502.528,69.99571415261343,Citus mai rapid
SF50_N2_D1,50,2,D1,Q012,24.03,1873.727,77.97449022055764,Citus mai rapid
SF50_N2_D1,50,2,D1,Q014,1.583,248.362,156.8932406822489,Citus mai rapid
SF50_N2_D1,50,2,D1,Q015,0.856,5.761,6.7301401869158886,Citus mai rapid
SF50_N2_D1,50,2,D1,Q016,220.979,977.026,4.421352255191669,Citus mai rapid
SF50_N2_D1,50,2,D1,Q017,23.415,2500.469,106.78919496049542,Citus mai rapid
SF50_N2_D1,50,2,D1,Q018,41.112,2897.74,70.48404358824673,Citus mai rapid
SF50_N2_D1,50,2,D1,Q019,57.124,326.359,5.713167845388978,Citus mai rapid
SF50_N2_D1,50,2,D1,Q020,2.856,306.332,107.25910364145659,Citus mai rapid
SF50_N2_D1,50,2,D1,Q021,15.117,1189.515,78.6872395316531,Citus mai rapid
SF50_N2_D1,50,2,D1,Q022,13.995,866.781,61.93504823151125,Citus mai rapid
SF50_N2_D1,50,2,D1,Q023,15.374,602.083,39.162417067776765,Citus mai rapid
SF50_N2_D1,50,2,D1,Q024,468.582,339.35,0.7242062221766948,Citus mai lent
SF50_N2_D1,50,2,D1,Q025,346.354,212.908,0.6147121153501909,Citus mai lent
SF50_N2_D1,50,2,D1,Q026,23.343,51.089,2.188621856659384,Citus mai rapid
SF50_N2_D1,50,2,D1,Q027,7.449,39.258,5.270237615787354,Citus mai rapid
SF50_N2_D1,50,2,D1,Q029,119.995,32.822,0.2735280636693196,Citus mai lent
SF50_N2_D1,50,2,D1,Q030,87.614,553.552,6.318077019654393,Citus mai rapid
SF50_N2_D1,50,2,D1,Q031,511.148,247.699,0.48459350325150446,Citus mai lent
SF50_N2_D1,50,2,D1,Q032,87.011,290.587,3.3396582041351093,Citus mai rapid
SF50_N2_D1,50,2,D1,Q033,12.808,48.061,3.752420362273579,Citus mai rapid
SF50_N2_D1,50,2,D1,Q034,117.638,436.561,3.71105425117734,Citus mai rapid
SF50_N2_D1,50,2,D1,Q035,14.938,45.214,3.026777346364975,Citus mai rapid
SF50_N2_D1,50,2,D1,Q036,505.428,222.735,0.4406859137206487,Citus mai lent
SF50_N2_D1,50,2,D1,Q037,205.46,305.975,1.4892193127616082,Citus mai rapid
SF50_N2_D1,50,2,D1,Q038,80.361,98.584,1.2267642264282426,Citus mai rapid
SF50_N2_D1,50,2,D1,Q039,35.94,93.024,2.588313856427379,Citus mai rapid
SF50_N2_D1,50,2,D1,Q040,18.508,168.034,9.078992867948996,Citus mai rapid
SF50_N2_D1,50,2,D1,Q041,100.571,52.987,0.5268616201489495,Citus mai lent
SF50_N2_D1,50,2,D1,Q042,33.312,49.529,1.4868215658021136,Citus mai rapid
SF50_N2_D1,50,2,D1,Q043,15.418,97.089,6.297120249059541,Citus mai rapid
SF50_N2_D1,50,2,D1,Q044,94.891,189.517,1.99720732208534,Citus mai rapid
SF50_N2_D1,50,2,D1,Q045,2174.796,273.51,0.125763519888762,Citus mai lent
SF50_N2_D1,50,2,D1,Q046,72.518,48.425,0.6677652444910229,Citus mai lent
SF50_N2_D1,50,2,D1,Q047,115.822,137.273,1.1852066101431507,Citus mai rapid
SF50_N2_D1,50,2,D1,Q048,71.459,95.196,1.3321764928140611,Citus mai rapid
SF50_N2_D1,50,2,D1,Q049,22.688,74.419,3.2801040197461213,Citus mai rapid
SF50_N2_D1,50,2,D1,Q050,15.356,133.9,8.719718676738735,Citus mai rapid
SF50_N2_D1,50,2,D1,Q056,28.38,119.676,4.216913319238901,Citus mai rapid
SF50_N2_D1,50,2,D1,Q057,145.661,70.981,0.4873027097163962,Citus mai lent
SF50_N2_D1,50,2,D1,Q058,152.937,155.528,1.0169416164826037,Citus mai rapid
SF50_N2_D1,50,2,D1,Q059,149.871,58.728,0.391856997017435,Citus mai lent
SF50_N2_D1,50,2,D1,Q060,239.254,8.675,0.036258536952360254,Citus mai lent
SF50_N2_D1,50,2,D1,Q061,1845.727,149.266,0.08087111474232103,Citus mai lent
SF50_N2_D1,50,2,D1,Q062,28.404,72.612,2.556400506970849,Citus mai rapid
SF50_N2_D1,50,2,D1,Q063,28.904,21.376,0.7395516191530584,Citus mai lent
SF50_N2_D1,50,2,D1,Q064,1116.785,1373.568,1.2299305595974157,Citus mai rapid
SF50_N2_D1,50,2,D1,Q066,279.28,119.671,0.42849828129475803,Citus mai lent
SF50_N2_D1,50,2,D1,Q067,102.143,482.878,4.727470311230333,Citus mai rapid
SF50_N2_D1,50,2,D1,Q068,14.494,170.853,11.78784324548089,Citus mai rapid
SF50_N2_D1,50,2,D1,Q070,97.192,152.064,1.5645732159025434,Citus mai rapid
SF50_N2_D1,50,2,D1,Q071,10.395,40.345,3.8811928811928813,Citus mai rapid
SF50_N2_D1,50,2,D1,Q072,18.048,21.687,1.2016289893617023,Citus mai rapid
SF50_N2_D1,50,2,D1,Q073,18.818,43.128,2.291848230417685,Citus mai rapid
SF50_N2_D1,50,2,D1,Q074,8.095,42.419,5.240148239654107,Citus mai rapid
SF50_N2_D1,50,2,D1,Q075,160.799,348.869,2.169596825850907,Citus mai rapid
SF50_N2_D1,50,2,D1,Q076,66.718,111.316,1.668455289427141,Citus mai rapid
SF50_N2_D1,50,2,D1,Q077,12.155,58.772,4.835211846976553,Citus mai rapid
SF50_N2_D1,50,2,D1,Q078,44.809,77.481,1.7291392354214554,Citus mai rapid
SF50_N2_D1,50,2,D1,Q079,18.862,83.192,4.410560916127664,Citus mai rapid
SF50_N2_D1,50,2,D1,Q080,15.044,1.753,0.11652486040946555,Citus mai lent
SF50_N2_D1,50,2,D1,Q081,2.898,1.324,0.45686680469289165,Citus mai lent
SF50_N2_D1,50,2,D1,Q082,17.929,32.135,1.7923475932846227,Citus mai rapid
SF50_N2_D1,50,2,D1,Q083,7.074,35.357,4.998162284421826,Citus mai rapid
SF50_N2_D1,50,2,D1,Q084,3.001,11.647,3.8810396534488505,Citus mai rapid
SF50_N2_D1,50,2,D1,Q085,12.657,29.742,2.3498459350557006,Citus mai rapid
SF50_N2_D1,50,2,D1,Q086,35.799,95.972,2.6808570071789712,Citus mai rapid
SF50_N2_D1,50,2,D1,Q087,16.468,41.312,2.5086227835802766,Citus mai rapid
SF50_N2_D1,50,2,D1,Q088,16.263,37.03,2.2769476726311257,Citus mai rapid
SF50_N2_D1,50,2,D1,Q089,10.86,31.921,2.939318600368324,Citus mai rapid
SF50_N2_D1,50,2,D1,Q090,16.318,44.295,2.7144870694938104,Citus mai rapid
SF50_N2_D1,50,2,D1,Q091,5.965,14.3,2.39731768650461,Citus mai rapid
