penalty,mixture,.metric,.estimator,mean,n,std_err,.config
3.830636919479691,0.48290239716880023,sens,binary,1,5,0,Preprocessor1_Model048
3.830636919479691,0.48290239716880023,spec,binary,0,5,0,Preprocessor1_Model048
7.291862197020277e-4,0.48861303366720676,accuracy,binary,0.8837086834733894,5,0.016305393107097,Preprocessor1_Model049
7.291862197020277e-4,0.48861303366720676,bal_accuracy,binary,0.5966416688777705,5,0.030310581927345707,Preprocessor1_Model049
7.291862197020277e-4,0.48861303366720676,roc_auc,binary,0.8047631880305112,5,0.03930514144383166,Preprocessor1_Model049
7.291862197020277e-4,0.48861303366720676,sens,binary,0.9618053107718961,5,0.015572417369648654,Preprocessor1_Model049
7.291862197020277e-4,0.48861303366720676,spec,binary,0.23147802698364495,5,0.07478200511908377,Preprocessor1_Model049
0.001245662869983225,0.4975272670853883,accuracy,binary,0.8848515406162465,5,0.018235561749618396,Preprocessor1_Model050
0.001245662869983225,0.4975272670853883,bal_accuracy,binary,0.5936028072496498,5,0.02948252405011751,Preprocessor1_Model050
0.001245662869983225,0.4975272670853883,roc_auc,binary,0.8094320570077397,5,0.04032245470868927,Preprocessor1_Model050
0.001245662869983225,0.4975272670853883,sens,binary,0.9647163515605984,5,0.016148114942842063,Preprocessor1_Model050
0.001245662869983225,0.4975272670853883,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model050
0.04526956928018602,0.502299563260749,accuracy,binary,0.8915742296918767,5,0.026017096242571515,Preprocessor1_Model051
0.04526956928018602,0.502299563260749,bal_accuracy,binary,0.538160469667319,5,0.03816046966731899,Preprocessor1_Model051
0.04526956928018602,0.502299563260749,roc_auc,binary,0.8273115241767185,5,0.03453279626869175,Preprocessor1_Model051
0.04526956928018602,0.502299563260749,sens,binary,0.9906066536203523,5,0.009393346379647748,Preprocessor1_Model051
0.04526956928018602,0.502299563260749,spec,binary,0.08571428571428572,5,0.0857142857142857,Preprocessor1_Model051
1.4869480358487166e-6,0.5211357257794589,accuracy,binary,0.8775910364145658,5,0.015032869958374533,Preprocessor1_Model052
1.4869480358487166e-6,0.5211357257794589,bal_accuracy,binary,0.6054278066712103,5,0.03423920695334968,Preprocessor1_Model052
1.4869480358487166e-6,0.5211357257794589,roc_auc,binary,0.8010338758188859,5,0.03778529046651939,Preprocessor1_Model052
1.4869480358487166e-6,0.5211357257794589,sens,binary,0.9505892474580774,5,0.015646859922248405,Preprocessor1_Model052
1.4869480358487166e-6,0.5211357257794589,spec,binary,0.26026636588434343,5,0.08234284724109261,Preprocessor1_Model052
0.01947139302205908,0.5298356858547777,accuracy,binary,0.902375350140056,5,0.020263899302746823,Preprocessor1_Model053
0.01947139302205908,0.5298356858547777,bal_accuracy,binary,0.6032821904919542,5,0.03254458794277167,Preprocessor1_Model053
0.01947139302205908,0.5298356858547777,roc_auc,binary,0.8276588629964258,5,0.037390451391370795,Preprocessor1_Model053
0.01947139302205908,0.5298356858547777,sens,binary,0.9840751180452073,5,0.01374659041300528,Preprocessor1_Model053
0.01947139302205908,0.5298356858547777,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model053
0.0013791591647874008,0.5336879454553127,accuracy,binary,0.8856134453781512,5,0.018080770551741246,Preprocessor1_Model054
0.0013791591647874008,0.5336879454553127,bal_accuracy,binary,0.5940370830806018,5,0.02955504515714393,Preprocessor1_Model054
0.0013791591647874008,0.5336879454553127,roc_auc,binary,0.8103099117622818,5,0.0402548021417013,Preprocessor1_Model054
0.0013791591647874008,0.5336879454553127,sens,binary,0.9655849032225025,5,0.016015874140466103,Preprocessor1_Model054
0.0013791591647874008,0.5336879454553127,spec,binary,0.22248926293870114,5,0.074172290418483,Preprocessor1_Model054
5.279759502236701e-5,0.5492846560664475,accuracy,binary,0.8791148459383753,5,0.014130406399005624,Preprocessor1_Model055
5.279759502236701e-5,0.5492846560664475,bal_accuracy,binary,0.606345237863871,5,0.034540787033262514,Preprocessor1_Model055
